StockCode,InvoiceYearMonth,Country,total_quantity,avg_price_monthly,price_change,log_total_quantity
22620,2011-11-01,United Kingdom,535,1.618018691588785,0.06480701275666845,6.284134161070802
22620,2011-12-01,United Kingdom,133,1.7309774436090226,0.11295875202023753,4.897839799950911
22621,2010-12-01,EIRE,24,1.45,0.0,3.2188758248682006
22621,2011-08-01,EIRE,12,1.6499999999999997,0.19999999999999973,2.5649493574615367
22621,2011-11-01,EIRE,24,1.6499999999999997,0.0,3.2188758248682006
22621,2011-02-01,France,12,1.45,0.0,2.5649493574615367
22621,2011-03-01,France,12,1.45,0.0,2.5649493574615367
22621,2011-06-01,France,12,1.6499999999999997,0.19999999999999973,2.5649493574615367
22621,2011-11-01,France,12,1.6499999999999997,0.0,2.5649493574615367
22621,2010-12-01,Germany,12,1.45,0.0,2.5649493574615367
22621,2011-04-01,Germany,12,1.6499999999999997,0.19999999999999973,2.5649493574615367
22621,2011-06-01,Germany,12,1.6499999999999997,0.0,2.5649493574615367
22621,2011-07-01,Germany,12,1.6499999999999997,0.0,2.5649493574615367
22621,2011-09-01,Germany,12,1.6499999999999997,0.0,2.5649493574615367
22621,2011-10-01,Germany,12,1.6499999999999997,0.0,2.5649493574615367
22621,2011-11-01,Germany,66,1.6499999999999997,0.0,4.204692619390966
22621,2011-12-01,Germany,48,1.6499999999999997,0.0,3.8918202981106265
22621,2011-06-01,Netherlands,1,1.65,0.0,0.6931471805599453
22621,2011-08-01,Netherlands,96,1.45,-0.19999999999999996,4.574710978503383
22621,2011-03-01,Spain,12,1.45,0.0,2.5649493574615367
22621,2011-11-01,Spain,12,1.6499999999999997,0.19999999999999973,2.5649493574615367
22621,2010-12-01,United Kingdom,243,1.4179423868312755,0.0,5.497168225293202
22621,2011-01-01,United Kingdom,133,1.4729323308270674,0.054989943995791934,4.897839799950911
22621,2011-02-01,United Kingdom,326,1.4000306748466256,-0.07290165598044185,5.7899601708972535
22621,2011-03-01,United Kingdom,413,1.3980871670702175,-0.00194350777640806,6.025865973825314
22621,2011-04-01,United Kingdom,354,1.6139548022598869,0.21586763518966934,5.872117789475416
22621,2011-05-01,United Kingdom,391,1.6115345268542196,-0.0024202754056672493,5.971261839790462
22621,2011-06-01,United Kingdom,182,1.6680219780219778,0.05648745116775822,5.209486152841421
22621,2011-07-01,United Kingdom,250,1.6312799999999998,-0.03674197802197798,5.5254529391317835
22621,2011-08-01,United Kingdom,402,1.610696517412935,-0.020583482587064772,5.998936561946683
22621,2011-09-01,United Kingdom,460,1.697391304347826,0.08669478693489086,6.133398042996649
22621,2011-10-01,United Kingdom,755,1.7579205298013243,0.06052922545349837,6.628041376179533
22621,2011-11-01,United Kingdom,1120,1.783892857142857,0.025972327341532653,7.02197642307216
22621,2011-12-01,United Kingdom,276,1.8944927536231884,0.11059989648033142,5.6240175061873385
22621,2011-05-01,Unspecified,12,1.6499999999999997,0.0,2.5649493574615367
22621,2011-07-01,Unspecified,10,1.65,2.220446049250313e-16,2.3978952727983707
22622,2010-12-01,EIRE,6,9.95,0.0,1.9459101490553132
22622,2011-03-01,EIRE,2,9.95,0.0,1.0986122886681098
22622,2011-06-01,EIRE,2,11.95,2.0,1.0986122886681098
22622,2011-07-01,EIRE,2,11.95,0.0,1.0986122886681098
22622,2011-10-01,EIRE,2,11.95,0.0,1.0986122886681098
22622,2011-11-01,EIRE,10,11.95,0.0,2.3978952727983707
22622,2011-08-01,France,2,11.95,0.0,1.0986122886681098
22622,2011-10-01,France,6,11.949999999999998,-1.7763568394002505e-15,1.9459101490553132
22622,2011-07-01,Germany,2,11.95,0.0,1.0986122886681098
22622,2011-12-01,Germany,6,11.949999999999998,-1.7763568394002505e-15,1.9459101490553132
22622,2011-06-01,Hong Kong,6,11.949999999999998,0.0,1.9459101490553132
22622,2011-10-01,Hong Kong,2,11.95,1.7763568394002505e-15,1.0986122886681098
22622,2011-01-01,Spain,4,9.95,0.0,1.6094379124341003
22622,2011-02-01,Spain,6,9.95,0.0,1.9459101490553132
22622,2011-05-01,Spain,12,9.95,0.0,2.5649493574615367
22622,2011-07-01,Spain,12,9.95,0.0,2.5649493574615367
22622,2011-09-01,Spain,2,11.95,2.0,1.0986122886681098
22622,2011-04-01,Switzerland,4,9.95,0.0,1.6094379124341003
22622,2011-11-01,Switzerland,2,11.95,2.0,1.0986122886681098
22622,2010-12-01,United Kingdom,338,9.366686390532545,0.0,5.82600010738045
22622,2011-01-01,United Kingdom,56,9.328571428571427,-0.03811496196111719,4.04305126783455
22622,2011-02-01,United Kingdom,19,9.95,0.6214285714285719,2.995732273553991
22622,2011-03-01,United Kingdom,98,9.350408163265303,-0.599591836734696,4.59511985013459
22622,2011-04-01,United Kingdom,52,10.565384615384614,1.214976452119311,3.970291913552122
22622,2011-05-01,United Kingdom,49,10.970408163265304,0.40502354788069006,3.912023005428146
22622,2011-06-01,United Kingdom,58,10.70862068965517,-0.2617874736101342,4.07753744390572
22622,2011-07-01,United Kingdom,64,11.16640625,0.45778556034482953,4.174387269895637
22622,2011-08-01,United Kingdom,44,11.514545454545454,0.3481392045454541,3.8066624897703196
22622,2011-09-01,United Kingdom,152,10.94690789473684,-0.5676375598086132,5.030437921392435
22622,2011-10-01,United Kingdom,94,11.210851063829786,0.26394316909294524,4.553876891600541
22622,2011-11-01,United Kingdom,158,11.01139240506329,-0.1994586587664955,5.0689042022202315
22622,2011-12-01,United Kingdom,34,11.440882352941175,0.42948994787788486,3.5553480614894135
22623,2010-12-01,EIRE,6,4.95,0.0,1.9459101490553132
22623,2011-03-01,EIRE,6,4.95,0.0,1.9459101490553132
22623,2011-04-01,EIRE,3,5.95,1.0,1.3862943611198906
22623,2011-08-01,EIRE,79,5.0386075949367095,-0.9113924050632907,4.382026634673881
22623,2011-09-01,EIRE,12,5.95,0.9113924050632907,2.5649493574615367
22623,2011-10-01,EIRE,12,5.95,0.0,2.5649493574615367
22623,2011-11-01,EIRE,12,5.95,0.0,2.5649493574615367
22623,2011-03-01,Finland,3,4.95,0.0,1.3862943611198906
22623,2011-11-01,Finland,3,5.95,1.0,1.3862943611198906
22623,2010-12-01,Portugal,3,4.95,0.0,1.3862943611198906
22623,2011-04-01,Portugal,3,5.95,1.0,1.3862943611198906
22623,2011-07-01,Portugal,6,5.95,0.0,1.9459101490553132
22623,2011-10-01,Portugal,12,5.95,0.0,2.5649493574615367
22623,2011-04-01,Switzerland,3,4.95,0.0,1.3862943611198906
22623,2011-11-01,Switzerland,3,5.95,1.0,1.3862943611198906
22623,2010-12-01,United Kingdom,62,5.635322580645161,0.0,4.143134726391533
22623,2011-01-01,United Kingdom,34,4.95,-0.6853225806451606,3.5553480614894135
22623,2011-02-01,United Kingdom,28,4.950000000000001,8.881784197001252e-16,3.367295829986474
22623,2011-03-01,United Kingdom,28,4.950000000000001,0.0,3.367295829986474
22623,2011-04-01,United Kingdom,11,5.404545454545455,0.45454545454545414,2.4849066497880004
22623,2011-05-01,United Kingdom,35,6.140857142857144,0.7363116883116891,3.58351893845611
22623,2011-06-01,United Kingdom,17,6.332941176470589,0.19208403361344484,2.8903717578961645
22623,2011-07-01,United Kingdom,49,5.725918367346939,-0.6070228091236505,3.912023005428146
22623,2011-08-01,United Kingdom,39,6.121282051282051,0.3953636839351127,3.6888794541139363
22623,2011-09-01,United Kingdom,120,5.712750000000001,-0.4085320512820507,4.795790545596741
22623,2011-10-01,United Kingdom,129,5.9875193798449615,0.27476937984496086,4.867534450455582
22623,2011-11-01,United Kingdom,108,5.96888888888889,-0.018630490956071277,4.6913478822291435
22623,2011-12-01,United Kingdom,15,7.574666666666667,1.605777777777777,2.772588722239781
22624,2011-03-01,Denmark,43,7.649999999999999,0.0,3.784189633918261
22624,2011-09-01,Denmark,48,7.650000000000001,2.6645352591003757e-15,3.8918202981106265
22624,2010-12-01,EIRE,2,8.5,0.0,1.0986122886681098
22624,2011-02-01,EIRE,14,7.771428571428572,-0.7285714285714278,2.70805020110221
22624,2011-03-01,EIRE,8,8.5,0.7285714285714278,2.1972245773362196
22624,2011-05-01,EIRE,2,8.5,0.0,1.0986122886681098
22624,2011-06-01,EIRE,8,8.5,0.0,2.1972245773362196
22624,2011-07-01,EIRE,14,7.771428571428572,-0.7285714285714278,2.70805020110221
22624,2011-08-01,EIRE,12,8.5,0.7285714285714278,2.5649493574615367
22624,2011-09-01,EIRE,20,7.99,-0.5099999999999998,3.044522437723423
22624,2011-10-01,EIRE,4,8.5,0.5099999999999998,1.6094379124341003
22624,2011-11-01,EIRE,10,8.5,0.0,2.3978952727983707
22624,2011-12-01,EIRE,2,8.5,0.0,1.0986122886681098
22624,2011-01-01,Netherlands,4,8.5,0.0,1.6094379124341003
22624,2011-06-01,Netherlands,15,7.820000000000001,-0.6799999999999988,2.772588722239781
22624,2011-08-01,Netherlands,14,7.771428571428572,-0.04857142857142893,2.70805020110221
22624,2011-09-01,Netherlands,12,7.650000000000001,-0.121428571428571,2.5649493574615367
22624,2011-10-01,Netherlands,36,7.650000000000001,0.0,3.6109179126442243
22624,2010-12-01,United Kingdom,129,9.38031007751938,0.0,4.867534450455582
22624,2011-01-01,United Kingdom,104,9.118942307692308,-0.2613677698270731,4.653960350157523
22624,2011-02-01,United Kingdom,171,8.748070175438597,-0.3708721322537105,5.147494476813453
22624,2011-03-01,United Kingdom,53,9.113584905660376,0.36551473022177916,3.9889840465642745
22624,2011-04-01,United Kingdom,12,9.288333333333334,0.17474842767295762,2.5649493574615367
22624,2011-05-01,United Kingdom,80,8.32075,-0.9675833333333337,4.394449154672439
22624,2011-06-01,United Kingdom,204,8.196372549019607,-0.12437745098039343,5.3230099791384085
22624,2011-07-01,United Kingdom,109,8.576605504587157,0.3802329555675499,4.700480365792417
22624,2011-08-01,United Kingdom,148,8.658783783783784,0.08217827919662746,5.003946305945459
22624,2011-09-01,United Kingdom,128,8.737890625,0.07910684121621614,4.859812404361672
22624,2011-10-01,United Kingdom,131,9.24473282442748,0.5068421994274797,4.882801922586371
22624,2011-11-01,United Kingdom,118,9.326779661016948,0.08204683658946799,4.77912349311153
22624,2011-12-01,United Kingdom,58,10.146379310344829,0.8195996493278805,4.07753744390572
22625,2010-12-01,EIRE,2,8.5,0.0,1.0986122886681098
22625,2011-02-01,EIRE,14,7.771428571428572,-0.7285714285714278,2.70805020110221
22625,2011-03-01,EIRE,6,8.5,0.7285714285714278,1.9459101490553132
22625,2011-05-01,EIRE,2,8.5,0.0,1.0986122886681098
22625,2011-07-01,EIRE,18,7.933333333333334,-0.5666666666666664,2.9444389791664403
22625,2011-08-01,EIRE,6,8.5,0.5666666666666664,1.9459101490553132
22625,2011-09-01,EIRE,28,7.771428571428572,-0.7285714285714278,3.367295829986474
22625,2011-10-01,EIRE,4,8.5,0.7285714285714278,1.6094379124341003
22625,2011-11-01,EIRE,2,8.5,0.0,1.0986122886681098
22625,2011-12-01,EIRE,2,8.5,0.0,1.0986122886681098
22625,2010-12-01,Germany,46,7.834782608695653,0.0,3.8501476017100584
22625,2011-02-01,Germany,6,8.5,0.6652173913043473,1.9459101490553132
22625,2011-03-01,Germany,20,7.65,-0.8499999999999996,3.044522437723423
22625,2011-05-01,Germany,2,8.5,0.8499999999999996,1.0986122886681098
22625,2011-07-01,Germany,2,8.5,0.0,1.0986122886681098
22625,2011-08-01,Germany,26,8.107692307692307,-0.3923076923076927,3.295836866004329
22625,2011-09-01,Germany,8,8.5,0.3923076923076927,2.1972245773362196
22625,2011-10-01,Germany,12,8.5,0.0,2.5649493574615367
22625,2011-11-01,Germany,42,7.771428571428572,-0.7285714285714278,3.7612001156935624
22625,2011-12-01,Germany,4,8.5,0.7285714285714278,1.6094379124341003
22625,2011-01-01,Netherlands,12,7.650000000000001,0.0,2.5649493574615367
22625,2011-02-01,Netherlands,2,8.5,0.8499999999999988,1.0986122886681098
22625,2011-06-01,Netherlands,14,7.771428571428572,-0.7285714285714278,2.70805020110221
22625,2011-08-01,Netherlands,12,7.650000000000001,-0.121428571428571,2.5649493574615367
22625,2011-09-01,Netherlands,12,7.650000000000001,0.0,2.5649493574615367
22625,2011-10-01,Netherlands,36,7.650000000000001,0.0,3.6109179126442243
22625,2011-12-01,Netherlands,12,7.650000000000001,0.0,2.5649493574615367
22625,2010-12-01,Norway,2,8.5,0.0,1.0986122886681098
22625,2011-06-01,Norway,2,8.5,0.0,1.0986122886681098
22625,2011-08-01,Norway,6,8.5,0.0,1.9459101490553132
22625,2011-09-01,Norway,12,7.650000000000001,-0.8499999999999988,2.5649493574615367
22625,2010-12-01,United Kingdom,145,10.932551724137932,0.0,4.983606621708336
22625,2011-01-01,United Kingdom,86,9.63441860465116,-1.2981331194867725,4.465908118654584
22625,2011-02-01,United Kingdom,108,9.98638888888889,0.3519702842377299,4.6913478822291435
22625,2011-03-01,United Kingdom,47,10.402765957446809,0.4163770685579191,3.871201010907891
22625,2011-04-01,United Kingdom,5,8.16,-2.2427659574468084,1.791759469228055
22625,2011-05-01,United Kingdom,74,6.902702702702703,-1.2572972972972973,4.31748811353631
22625,2011-06-01,United Kingdom,179,7.729217877094972,0.8265151743922692,5.19295685089021
22625,2011-07-01,United Kingdom,74,8.152162162162162,0.4229442850671896,4.31748811353631
22625,2011-08-01,United Kingdom,86,9.20813953488372,1.055977372721559,4.465908118654584
22625,2011-09-01,United Kingdom,83,8.61156626506024,-0.5965732698234802,4.430816798843313
22625,2011-10-01,United Kingdom,73,8.722739726027397,0.11117346096715686,4.30406509320417
22625,2011-11-01,United Kingdom,86,9.232209302325582,0.5094695762981853,4.465908118654584
22625,2011-12-01,United Kingdom,33,9.978181818181817,0.7459725158562343,3.5263605246161616
22626,2010-12-01,Germany,1,8.5,0.0,0.6931471805599453
22626,2011-03-01,Germany,6,8.5,0.0,1.9459101490553132
22626,2011-04-01,Germany,4,8.5,0.0,1.6094379124341003
22626,2011-05-01,Germany,12,7.650000000000001,-0.8499999999999988,2.5649493574615367
22626,2011-10-01,Germany,6,8.5,0.8499999999999988,1.9459101490553132
22626,2011-11-01,Germany,4,8.5,0.0,1.6094379124341003
22626,2011-12-01,Germany,4,8.5,0.0,1.6094379124341003
22626,2011-06-01,Netherlands,1,8.5,0.0,0.6931471805599453
22626,2011-08-01,Netherlands,14,7.771428571428572,-0.7285714285714278,2.70805020110221
22626,2011-09-01,Netherlands,2,8.5,0.7285714285714278,1.0986122886681098
22626,2011-10-01,Netherlands,36,7.650000000000001,-0.8499999999999988,3.6109179126442243
22626,2011-12-01,Netherlands,12,7.650000000000001,0.0,2.5649493574615367
22626,2010-12-01,United Kingdom,34,9.248235294117649,0.0,3.5553480614894135
22626,2011-01-01,United Kingdom,29,9.365172413793102,0.11693711967545362,3.4011973816621555
22626,2011-02-01,United Kingdom,24,8.5,-0.8651724137931023,3.2188758248682006
22626,2011-03-01,United Kingdom,39,8.708461538461538,0.20846153846153825,3.6888794541139363
22626,2011-04-01,United Kingdom,46,8.586739130434783,-0.1217224080267556,3.8501476017100584
22626,2011-05-01,United Kingdom,18,8.951666666666666,0.36492753623188356,2.9444389791664403
22626,2011-06-01,United Kingdom,28,8.5,-0.4516666666666662,3.367295829986474
22626,2011-07-01,United Kingdom,12,8.5,0.0,2.5649493574615367
22626,2011-08-01,United Kingdom,29,8.428620689655173,-0.07137931034482747,3.4011973816621555
22626,2011-09-01,United Kingdom,13,9.125384615384617,0.696763925729444,2.6390573296152584
22626,2011-10-01,United Kingdom,11,9.239090909090908,0.11370629370629182,2.4849066497880004
22626,2011-11-01,United Kingdom,16,9.51625,0.2771590909090911,2.833213344056216
22626,2011-12-01,United Kingdom,6,9.855,0.338750000000001,1.9459101490553132
22627,2010-12-01,Germany,10,8.5,0.0,2.3978952727983707
22627,2011-01-01,Germany,16,7.862500000000001,-0.6374999999999993,2.833213344056216
22627,2011-05-01,Germany,2,8.5,0.6374999999999993,1.0986122886681098
22627,2011-06-01,Germany,16,7.862500000000001,-0.6374999999999993,2.833213344056216
22627,2011-07-01,Germany,10,8.5,0.6374999999999993,2.3978952727983707
22627,2011-08-01,Germany,6,8.5,0.0,1.9459101490553132
22627,2011-09-01,Germany,22,8.5,0.0,3.1354942159291497
22627,2011-10-01,Germany,10,8.5,0.0,2.3978952727983707
22627,2011-11-01,Germany,2,8.5,0.0,1.0986122886681098
22627,2011-12-01,Germany,2,8.5,0.0,1.0986122886681098
22627,2011-01-01,Netherlands,2,8.5,0.0,1.0986122886681098
22627,2011-06-01,Netherlands,15,7.820000000000001,-0.6799999999999988,2.772588722239781
22627,2011-08-01,Netherlands,12,7.650000000000001,-0.16999999999999993,2.5649493574615367
22627,2010-12-01,United Kingdom,45,11.326666666666666,0.0,3.828641396489095
22627,2011-01-01,United Kingdom,41,9.5,-1.8266666666666662,3.7376696182833684
22627,2011-02-01,United Kingdom,33,8.437272727272727,-1.0627272727272725,3.5263605246161616
22627,2011-03-01,United Kingdom,1,8.5,0.06272727272727252,0.6931471805599453
22627,2011-04-01,United Kingdom,1,0.76,-7.74,0.6931471805599453
22627,2011-05-01,United Kingdom,49,8.083673469387756,7.3236734693877565,3.912023005428146
22627,2011-06-01,United Kingdom,78,8.577692307692308,0.4940188383045516,4.3694478524670215
22627,2011-07-01,United Kingdom,37,9.598648648648648,1.0209563409563405,3.6375861597263857
22627,2011-08-01,United Kingdom,54,9.102222222222222,-0.4964264264264262,4.007333185232471
22627,2011-09-01,United Kingdom,43,9.63441860465116,0.5321963824289373,3.784189633918261
22627,2011-10-01,United Kingdom,64,8.84875,-0.7856686046511587,4.174387269895637
22627,2011-11-01,United Kingdom,79,9.09126582278481,0.2425158227848101,4.382026634673881
22627,2011-12-01,United Kingdom,29,9.060689655172414,-0.030576167612396787,3.4011973816621555
22628,2011-01-01,EIRE,160,4.25,0.0,5.081404364984463
22628,2011-08-01,EIRE,1,4.95,0.7000000000000002,0.6931471805599453
22628,2011-02-01,France,4,4.95,0.0,1.6094379124341003
22628,2011-03-01,France,7,4.950000000000001,8.881784197001252e-16,2.0794415416798357
22628,2011-05-01,France,4,4.95,-8.881784197001252e-16,1.6094379124341003
22628,2011-06-01,France,8,4.95,0.0,2.1972245773362196
22628,2011-07-01,France,4,4.95,0.0,1.6094379124341003
22628,2011-08-01,France,4,4.95,0.0,1.6094379124341003
22628,2011-10-01,France,5,4.95,0.0,1.791759469228055
22628,2011-11-01,France,8,4.95,0.0,2.1972245773362196
22628,2011-12-01,France,4,4.95,0.0,1.6094379124341003
22628,2011-01-01,Netherlands,8,4.95,0.0,2.1972245773362196
22628,2011-06-01,Netherlands,40,4.25,-0.7000000000000002,3.713572066704308
22628,2010-12-01,United Kingdom,9,7.85,0.0,2.302585092994046
22628,2011-01-01,United Kingdom,81,4.39320987654321,-3.4567901234567895,4.406719247264253
22628,2011-02-01,United Kingdom,6,6.62,2.22679012345679,1.9459101490553132
22628,2011-03-01,United Kingdom,33,5.405454545454545,-1.2145454545454548,3.5263605246161616
22628,2011-04-01,United Kingdom,16,4.95,-0.4554545454545451,2.833213344056216
22628,2011-05-01,United Kingdom,65,5.258307692307692,0.30830769230769217,4.189654742026425
22628,2011-06-01,United Kingdom,37,4.9572972972972975,-0.30101039501039484,3.6375861597263857
22628,2011-07-01,United Kingdom,77,4.386753246753246,-0.5705440505440516,4.356708826689592
22628,2011-08-01,United Kingdom,35,5.808857142857143,1.4221038961038968,3.58351893845611
22628,2011-09-01,United Kingdom,24,6.202500000000001,0.39364285714285785,3.2188758248682006
22628,2011-10-01,United Kingdom,6,6.62,0.41749999999999954,1.9459101490553132
22628,2011-11-01,United Kingdom,7,7.097142857142858,0.47714285714285776,2.0794415416798357
22628,2011-12-01,United Kingdom,4,4.95,-2.1471428571428577,1.6094379124341003
22629,2011-02-01,Australia,192,1.6499999999999997,0.0,5.262690188904886
22629,2011-03-01,Australia,320,1.65,2.220446049250313e-16,5.771441123130016
22629,2011-06-01,Australia,64,1.65,0.0,4.174387269895637
22629,2011-08-01,Australia,256,1.65,0.0,5.54907608489522
22629,2011-10-01,Australia,64,1.65,0.0,4.174387269895637
22629,2011-11-01,Australia,64,1.65,0.0,4.174387269895637
22629,2010-12-01,Belgium,12,1.95,0.0,2.5649493574615367
22629,2011-01-01,Belgium,12,1.95,0.0,2.5649493574615367
22629,2011-02-01,Belgium,36,1.95,0.0,3.6109179126442243
22629,2011-04-01,Belgium,24,1.95,0.0,3.2188758248682006
22629,2011-05-01,Belgium,36,1.95,0.0,3.6109179126442243
22629,2011-06-01,Belgium,36,1.95,0.0,3.6109179126442243
22629,2011-08-01,Belgium,12,1.95,0.0,2.5649493574615367
22629,2011-09-01,Belgium,24,1.95,0.0,3.2188758248682006
22629,2011-10-01,Belgium,36,1.95,0.0,3.6109179126442243
22629,2011-11-01,Belgium,112,1.7785714285714285,-0.17142857142857149,4.727387818712341
22629,2011-01-01,EIRE,192,1.6499999999999997,0.0,5.262690188904886
22629,2011-02-01,EIRE,66,1.6590909090909092,0.009090909090909483,4.204692619390966
22629,2011-03-01,EIRE,76,1.6973684210526316,0.038277511961722466,4.343805421853684
22629,2011-06-01,EIRE,12,1.95,0.2526315789473683,2.5649493574615367
22629,2011-10-01,EIRE,24,1.95,0.0,3.2188758248682006
22629,2010-12-01,France,24,1.95,0.0,3.2188758248682006
22629,2011-01-01,France,72,1.95,0.0,4.290459441148391
22629,2011-02-01,France,24,1.95,0.0,3.2188758248682006
22629,2011-03-01,France,114,1.781578947368421,-0.16842105263157903,4.74493212836325
22629,2011-04-01,France,36,1.95,0.16842105263157903,3.6109179126442243
22629,2011-05-01,France,124,1.7951612903225806,-0.1548387096774193,4.8283137373023015
22629,2011-06-01,France,60,1.95,0.1548387096774193,4.110873864173311
22629,2011-07-01,France,20,1.95,0.0,3.044522437723423
22629,2011-08-01,France,60,1.95,0.0,4.110873864173311
22629,2011-09-01,France,144,1.95,0.0,4.976733742420574
22629,2011-10-01,France,62,1.95,0.0,4.143134726391533
22629,2011-11-01,France,72,1.95,0.0,4.290459441148391
22629,2011-12-01,France,12,1.95,0.0,2.5649493574615367
22629,2010-12-01,Germany,36,1.95,0.0,3.6109179126442243
22629,2011-01-01,Germany,60,1.95,0.0,4.110873864173311
22629,2011-02-01,Germany,12,1.95,0.0,2.5649493574615367
22629,2011-03-01,Germany,24,1.95,0.0,3.2188758248682006
22629,2011-04-01,Germany,24,1.95,0.0,3.2188758248682006
22629,2011-05-01,Germany,108,1.95,0.0,4.6913478822291435
22629,2011-06-01,Germany,14,1.95,0.0,2.70805020110221
22629,2011-07-01,Germany,72,1.95,0.0,4.290459441148391
22629,2011-08-01,Germany,30,1.95,0.0,3.4339872044851463
22629,2011-09-01,Germany,132,1.95,0.0,4.890349128221754
22629,2011-10-01,Germany,60,1.95,0.0,4.110873864173311
22629,2011-11-01,Germany,228,1.6973684210526314,-0.25263157894736854,5.43372200355424
22629,2011-12-01,Germany,76,1.6973684210526316,2.220446049250313e-16,4.343805421853684
22629,2010-12-01,Netherlands,128,1.65,0.0,4.859812404361672
22629,2011-01-01,Netherlands,576,1.65,0.0,6.3578422665081
22629,2011-02-01,Netherlands,320,1.65,0.0,5.771441123130016
22629,2011-03-01,Netherlands,652,1.655521472392638,0.005521472392638005,6.481577129276431
22629,2011-04-01,Netherlands,64,1.65,-0.005521472392638005,4.174387269895637
22629,2011-05-01,Netherlands,448,1.65,0.0,6.1070228877422545
22629,2011-06-01,Netherlands,524,1.6568702290076336,0.006870229007633677,6.263398262591624
22629,2011-08-01,Netherlands,896,1.65,-0.006870229007633677,6.799055862058796
22629,2011-09-01,Netherlands,204,1.667647058823529,0.017647058823529127,5.3230099791384085
22629,2011-10-01,Netherlands,396,1.6590909090909092,-0.008556149732619867,5.983936280687191
22629,2011-11-01,Netherlands,320,1.65,-0.00909090909090926,5.771441123130016
22629,2010-12-01,United Kingdom,682,1.9042521994134896,0.0,6.52649485957079
22629,2011-01-01,United Kingdom,443,1.914492099322799,0.010239899909309402,6.095824562432225
22629,2011-02-01,United Kingdom,525,1.792495238095238,-0.12199686122756104,6.26530121273771
22629,2011-03-01,United Kingdom,565,1.9218938053097343,0.12939856721449638,6.338594078203183
22629,2011-04-01,United Kingdom,311,1.9911575562700965,0.06926375096036219,5.7430031878094825
22629,2011-05-01,United Kingdom,349,1.9308309455587396,-0.06032661071135692,5.857933154483459
22629,2011-06-01,United Kingdom,376,1.9745478723404253,0.043716926781685705,5.932245187448011
22629,2011-07-01,United Kingdom,366,1.9440437158469943,-0.030504156493430967,5.905361848054571
22629,2011-08-01,United Kingdom,527,1.9265464895635676,-0.01749722628342676,6.269096283706261
22629,2011-09-01,United Kingdom,443,1.9513318284424377,0.024785338878870133,6.095824562432225
22629,2011-10-01,United Kingdom,313,2.0092651757188498,0.057933347276412084,5.749392985908253
22629,2011-11-01,United Kingdom,656,1.874481707317073,-0.1347834684017768,6.48768401848461
22629,2011-12-01,United Kingdom,328,1.861493902439024,-0.012987804878048959,5.796057750765372
22630,2010-12-01,Belgium,12,1.95,0.0,2.5649493574615367
22630,2011-01-01,Belgium,24,1.95,0.0,3.2188758248682006
22630,2011-02-01,Belgium,24,1.95,0.0,3.2188758248682006
22630,2011-03-01,Belgium,12,1.95,0.0,2.5649493574615367
22630,2011-04-01,Belgium,24,1.95,0.0,3.2188758248682006
22630,2011-05-01,Belgium,24,1.95,0.0,3.2188758248682006
22630,2011-06-01,Belgium,48,1.95,0.0,3.8918202981106265
22630,2011-07-01,Belgium,12,1.95,0.0,2.5649493574615367
22630,2011-08-01,Belgium,12,1.95,0.0,2.5649493574615367
22630,2011-09-01,Belgium,76,1.6973684210526316,-0.2526315789473683,4.343805421853684
22630,2011-10-01,Belgium,24,1.95,0.2526315789473683,3.2188758248682006
22630,2011-11-01,Belgium,48,1.95,0.0,3.8918202981106265
22630,2011-02-01,Denmark,12,1.95,0.0,2.5649493574615367
22630,2011-05-01,Denmark,24,1.95,0.0,3.2188758248682006
22630,2011-06-01,Denmark,24,1.95,0.0,3.2188758248682006
22630,2011-07-01,Denmark,12,1.95,0.0,2.5649493574615367
22630,2011-09-01,Denmark,76,1.6973684210526316,-0.2526315789473683,4.343805421853684
22630,2011-12-01,Denmark,12,1.95,0.2526315789473683,2.5649493574615367
22630,2011-01-01,EIRE,192,1.6499999999999997,0.0,5.262690188904886
22630,2011-02-01,EIRE,11,1.95,0.30000000000000027,2.4849066497880004
22630,2011-03-01,EIRE,204,1.667647058823529,-0.2823529411764709,5.3230099791384085
22630,2011-06-01,EIRE,24,1.95,0.2823529411764709,3.2188758248682006
22630,2011-07-01,EIRE,64,1.65,-0.30000000000000004,4.174387269895637
22630,2011-09-01,EIRE,64,1.65,0.0,4.174387269895637
22630,2011-10-01,EIRE,12,1.95,0.30000000000000004,2.5649493574615367
22630,2010-12-01,France,12,1.95,0.0,2.5649493574615367
22630,2011-01-01,France,24,1.95,0.0,3.2188758248682006
22630,2011-02-01,France,24,1.95,0.0,3.2188758248682006
22630,2011-03-01,France,60,1.95,0.0,4.110873864173311
22630,2011-04-01,France,24,1.95,0.0,3.2188758248682006
22630,2011-05-01,France,112,1.7785714285714285,-0.17142857142857149,4.727387818712341
22630,2011-06-01,France,24,1.95,0.17142857142857149,3.2188758248682006
22630,2011-07-01,France,20,1.95,0.0,3.044522437723423
22630,2011-08-01,France,36,1.95,0.0,3.6109179126442243
22630,2011-09-01,France,132,1.95,0.0,4.890349128221754
22630,2011-10-01,France,26,1.95,0.0,3.295836866004329
22630,2011-11-01,France,48,1.95,0.0,3.8918202981106265
22630,2011-01-01,Germany,36,1.95,0.0,3.6109179126442243
22630,2011-02-01,Germany,12,1.95,0.0,2.5649493574615367
22630,2011-03-01,Germany,12,1.95,0.0,2.5649493574615367
