StockCode,InvoiceYearMonth,Country,total_quantity,avg_price_monthly
22500,2011-07,United Kingdom,3,10.79
22500,2011-08,United Kingdom,9,6.247777777777778
22500,2011-09,United Kingdom,11,5.4809090909090905
22500,2011-10,United Kingdom,8,5.68
22500,2011-11,United Kingdom,12,4.95
22500,2011-12,United Kingdom,94,1.25
22501,2011-03,Belgium,4,9.95
22501,2011-03,Channel Islands,2,9.95
22501,2011-05,Channel Islands,2,9.95
22501,2011-02,Cyprus,2,9.95
22501,2011-06,Cyprus,4,9.95
22501,2011-01,EIRE,4,9.95
22501,2011-03,EIRE,4,9.95
22501,2011-04,EIRE,2,9.95
22501,2011-05,EIRE,4,9.95
22501,2011-04,France,1,9.95
22501,2011-05,Germany,2,9.95
22501,2011-01,Switzerland,6,9.95
22501,2010-12,United Kingdom,41,17.10317073170732
22501,2011-01,United Kingdom,66,10.567575757575757
22501,2011-02,United Kingdom,102,9.692745098039216
22501,2011-03,United Kingdom,94,12.124893617021277
22501,2011-04,United Kingdom,215,11.124697674418604
22501,2011-05,United Kingdom,607,9.476836902800658
22501,2011-06,United Kingdom,146,13.365479452054794
22501,2011-07,United Kingdom,192,19.999583333333334
22501,2011-08,United Kingdom,35,17.69285714285714
22501,2011-09,United Kingdom,8,19.435
22501,2011-10,United Kingdom,45,12.387999999999998
22501,2011-11,United Kingdom,16,9.95
22502,2011-03,Channel Islands,4,5.95
22502,2011-02,Cyprus,4,5.95
22502,2011-02,EIRE,24,4.95
22502,2011-03,EIRE,48,4.95
22502,2011-05,EIRE,48,4.95
22502,2011-08,EIRE,2,5.95
22502,2011-01,France,4,5.95
22502,2011-03,France,4,5.95
22502,2011-01,Germany,4,5.95
22502,2011-05,Germany,4,5.95
22502,2011-01,Greece,16,4.95
22502,2010-12,United Kingdom,176,6.436136363636364
22502,2011-01,United Kingdom,210,5.642095238095238
22502,2011-02,United Kingdom,150,6.763733333333333
22502,2011-03,United Kingdom,253,6.572213438735178
22502,2011-04,United Kingdom,265,6.337471698113208
22502,2011-05,United Kingdom,451,5.863082039911308
22502,2011-06,United Kingdom,197,206.18730964467005
22502,2011-07,United Kingdom,42,10.444285714285714
22502,2011-08,United Kingdom,27,6.846296296296296
22502,2011-09,United Kingdom,7,5.385714285714286
22503,2011-01,Australia,3,12.75
22503,2011-02,EIRE,6,24.95
22503,2010-12,Germany,12,12.75
22503,2011-06,Germany,2,29.95
22503,2011-08,Hong Kong,4,29.95
22503,2011-01,Poland,3,12.75
22503,2011-10,Portugal,3,29.95
22503,2010-12,United Kingdom,12,27.743333333333336
22503,2011-01,United Kingdom,8,15.86875
22503,2011-02,United Kingdom,12,12.75
22503,2011-04,United Kingdom,1,29.95
22503,2011-06,United Kingdom,7,18.532857142857143
22503,2011-07,United Kingdom,10,17.962
22503,2011-10,United Kingdom,13,25.334615384615383
22503,2011-11,United Kingdom,3,26.616666666666664
22504,2010-12,Belgium,3,12.75
22504,2011-03,Belgium,1,29.95
22504,2011-10,Belgium,2,29.95
22504,2011-11,Belgium,6,24.95
22504,2010-12,France,3,12.75
22504,2011-01,France,4,17.05
22504,2011-07,France,3,29.95
22504,2010-12,Germany,12,12.75
22504,2011-01,Germany,9,12.75
22504,2011-06,Germany,2,29.95
22504,2011-10,Germany,1,29.95
22504,2011-11,Germany,1,29.95
22504,2011-01,Hong Kong,6,12.75
22504,2011-08,Hong Kong,4,29.95
22504,2011-10,Portugal,3,29.95
22504,2010-12,Spain,1,29.95
22504,2011-07,Spain,1,29.95
22504,2011-01,Switzerland,3,12.75
22504,2010-12,United Kingdom,49,15.207142857142857
22504,2011-01,United Kingdom,13,19.487692307692306
22504,2011-02,United Kingdom,12,12.75
22504,2011-03,United Kingdom,2,29.95
22504,2011-05,United Kingdom,2,44.12
22504,2011-06,United Kingdom,28,18.59357142857143
22504,2011-07,United Kingdom,55,19.444909090909093
22504,2011-11,United Kingdom,18,24.95
22504,2011-12,United Kingdom,3,29.95
22505,2011-01,Australia,24,4.25
22505,2011-02,Australia,28,4.35
22505,2011-03,Australia,24,4.25
22505,2011-09,Australia,4,4.95
22505,2011-07,Belgium,4,4.95
22505,2011-05,Channel Islands,4,4.95
22505,2011-02,Czech Republic,8,4.95
22505,2011-01,EIRE,120,4.25
22505,2011-02,EIRE,4,4.95
22505,2011-03,EIRE,4,4.95
22505,2011-07,EIRE,4,4.95
22505,2011-10,EIRE,4,4.95
22505,2011-11,EIRE,4,4.95
22505,2011-05,France,2,4.95
22505,2011-10,France,4,4.95
22505,2011-11,France,4,4.95
22505,2010-12,Germany,8,4.95
22505,2011-01,Germany,12,4.95
22505,2011-02,Germany,4,4.95
22505,2011-03,Germany,4,4.95
22505,2011-05,Germany,36,4.483333333333333
22505,2011-06,Germany,8,4.95
22505,2011-08,Germany,12,4.95
22505,2011-09,Germany,4,4.95
22505,2011-10,Germany,12,4.95
22505,2011-11,Germany,20,4.95
22505,2011-12,Germany,4,4.95
22505,2011-09,Israel,3,4.95
22505,2011-10,Italy,4,4.95
22505,2011-01,Netherlands,72,4.25
22505,2011-02,Netherlands,24,4.25
22505,2011-03,Netherlands,48,4.25
22505,2011-04,Netherlands,24,4.25
22505,2011-05,Netherlands,72,4.25
22505,2011-09,Netherlands,48,4.25
22505,2011-11,Netherlands,48,4.25
22505,2011-06,Norway,12,4.95
22505,2011-01,Spain,4,4.95
22505,2011-08,Spain,3,4.95
22505,2011-09,Spain,4,4.95
22505,2011-10,Spain,4,4.95
22505,2010-12,United Kingdom,70,6.337428571428571
22505,2011-01,United Kingdom,50,5.1882
22505,2011-02,United Kingdom,62,4.773225806451613
22505,2011-03,United Kingdom,95,4.65778947368421
22505,2011-04,United Kingdom,40,5.388
22505,2011-05,United Kingdom,36,5.274444444444445
22505,2011-06,United Kingdom,48,4.95
22505,2011-07,United Kingdom,81,5.184567901234567
22505,2011-08,United Kingdom,27,6.031481481481482
22505,2011-09,United Kingdom,35,5.617428571428571
22505,2011-10,United Kingdom,82,5.448536585365854
22505,2011-11,United Kingdom,76,5.180526315789474
22505,2011-12,United Kingdom,19,6.4868421052631575
22507,2011-07,Austria,4,4.95
22507,2011-10,Belgium,4,4.95
22507,2011-11,Belgium,4,4.95
22507,2011-01,Channel Islands,8,4.95
22507,2011-09,Channel Islands,4,4.95
22507,2011-02,EIRE,4,4.95
22507,2011-05,EIRE,4,4.95
22507,2011-07,EIRE,8,4.95
22507,2011-09,EIRE,4,4.95
22507,2011-11,EIRE,12,4.95
22507,2011-03,Finland,8,4.95
22507,2011-05,France,2,4.95
22507,2011-10,France,4,4.95
22507,2011-11,France,4,4.95
22507,2010-12,Germany,4,4.95
22507,2011-01,Germany,4,4.95
22507,2011-06,Germany,4,4.95
22507,2011-07,Germany,12,4.95
22507,2011-08,Germany,24,4.95
22507,2011-09,Germany,5,4.95
22507,2011-10,Germany,4,4.95
22507,2011-11,Germany,4,4.95
22507,2011-01,Netherlands,32,4.25
22507,2011-02,Netherlands,16,4.25
22507,2011-06,Netherlands,16,4.25
22507,2011-08,Netherlands,16,4.25
22507,2011-10,Netherlands,16,4.25
22507,2011-11,Netherlands,32,4.25
22507,2011-01,Spain,2,4.95
22507,2011-08,Spain,4,4.95
22507,2011-11,Spain,3,4.95
22507,2011-09,United Arab Emirates,4,4.95
22507,2010-12,United Kingdom,274,4.521313868613139
22507,2011-01,United Kingdom,140,4.967142857142857
22507,2011-02,United Kingdom,350,4.341114285714285
22507,2011-03,United Kingdom,381,4.150209973753281
22507,2011-04,United Kingdom,182,4.375494505494506
22507,2011-05,United Kingdom,69,5.711739130434783
22507,2011-06,United Kingdom,286,4.254055944055945
22507,2011-07,United Kingdom,140,4.469428571428571
22507,2011-08,United Kingdom,79,6.132784810126583
22507,2011-09,United Kingdom,524,5.247404580152671
22507,2011-10,United Kingdom,82,5.590975609756098
22507,2011-11,United Kingdom,127,6.559448818897637
22507,2011-12,United Kingdom,50,6.4684
22508,2011-11,Belgium,4,3.75
22508,2011-02,EIRE,4,3.75
22508,2011-05,EIRE,4,3.75
22508,2011-07,EIRE,4,3.75
22508,2011-10,France,4,3.75
22508,2011-02,Germany,4,3.75
22508,2011-08,Germany,4,3.75
22508,2011-10,Germany,4,3.75
22508,2010-12,Portugal,4,3.75
22508,2011-10,RSA,4,3.75
22508,2011-02,Spain,4,3.75
22508,2011-04,Spain,4,3.75
22508,2011-11,Switzerland,12,3.75
22508,2010-12,United Kingdom,85,4.092
22508,2011-01,United Kingdom,97,3.943814432989691
22508,2011-02,United Kingdom,38,4.628684210526315
22508,2011-03,United Kingdom,65,4.092461538461539
22508,2011-04,United Kingdom,17,4.404705882352941
22508,2011-05,United Kingdom,52,4.1067307692307695
22508,2011-06,United Kingdom,34,4.186470588235294
22508,2011-07,United Kingdom,46,4.23391304347826
22508,2011-08,United Kingdom,67,4.137611940298508
22508,2011-09,United Kingdom,819,4.086019536019536
22508,2011-10,United Kingdom,70,3.9651428571428573
22508,2011-11,United Kingdom,123,4.102032520325204
22508,2011-12,United Kingdom,26,4.463461538461538
22509,2011-07,Belgium,1,16.95
22509,2011-03,Channel Islands,1,16.95
22509,2011-10,Cyprus,2,16.95
22509,2011-01,EIRE,2,16.95
22509,2011-11,EIRE,3,16.95
22509,2011-12,EIRE,12,3.9500000000000006
22509,2011-01,Germany,5,15.35
22509,2011-03,Germany,1,16.95
22509,2011-07,Germany,2,16.95
22509,2011-10,Germany,1,16.95
22509,2011-12,Netherlands,16,3.95
22509,2011-01,Spain,2,16.95
22509,2010-12,United Kingdom,16,16.518124999999998
22509,2011-01,United Kingdom,9,17.65888888888889
22509,2011-02,United Kingdom,3,16.95
22509,2011-03,United Kingdom,6,15.616666666666665
22509,2011-04,United Kingdom,2,16.95
22509,2011-05,United Kingdom,14,15.235714285714284
22509,2011-06,United Kingdom,4,16.95
22509,2011-07,United Kingdom,2,16.95
22509,2011-08,United Kingdom,3,16.95
22509,2011-09,United Kingdom,5,20.226
22509,2011-10,United Kingdom,4,16.95
22509,2011-11,United Kingdom,10,21.863999999999997
22509,2011-12,United Kingdom,85,3.95
22510,2010-12,Channel Islands,4,3.75
22510,2011-01,Cyprus,8,1.25
22510,2011-01,Germany,8,1.25
22510,2011-05,Germany,4,3.75
22510,2011-01,Poland,8,1.25
22510,2011-11,Switzerland,12,3.75
22510,2010-12,United Kingdom,25,2.0747999999999998
22510,2011-01,United Kingdom,81,1.2808641975308641
22510,2011-02,United Kingdom,5,3.75
22510,2011-06,United Kingdom,2,3.75
22510,2011-07,United Kingdom,5,3.75
22510,2011-09,United Kingdom,4,3.75
22510,2011-10,United Kingdom,12,3.75
22510,2011-11,United Kingdom,5,3.75
22510,2011-12,United Kingdom,28,0.79
22511,2011-01,Cyprus,8,1.25
22511,2011-01,Germany,8,1.25
22511,2011-02,Germany,4,3.75
22511,2011-11,Germany,4,3.75
22511,2011-06,Malta,4,3.75
22511,2011-01,Spain,8,3.75
22511,2011-11,Switzerland,12,3.75
22511,2010-12,United Kingdom,46,2.0541304347826084
22511,2011-01,United Kingdom,105,1.2738095238095237
22511,2011-02,United Kingdom,10,3.75
22511,2011-06,United Kingdom,1,3.75
22511,2011-07,United Kingdom,1,3.75
22511,2011-08,United Kingdom,3,3.75
22511,2011-10,United Kingdom,1,3.75
22511,2011-11,United Kingdom,6,4.986666666666667
22511,2011-12,United Kingdom,30,1.2346666666666666
22512,2011-11,Belgium,4,3.75
22512,2011-09,Germany,4,3.75
22512,2010-12,United Kingdom,18,1.7427777777777778
22512,2011-01,United Kingdom,44,1.4772727272727273
22512,2011-06,United Kingdom,1,7.46
22512,2011-07,United Kingdom,2,3.75
22512,2011-08,United Kingdom,4,4.6775
22512,2011-09,United Kingdom,5,5.234
22512,2011-10,United Kingdom,7,4.074285714285714
22512,2011-11,United Kingdom,8,4.0337499999999995
22512,2011-12,United Kingdom,26,1.0176923076923077
22513,2011-05,Germany,4,3.75
22513,2011-09,Germany,4,3.75
22513,2010-12,Portugal,4,3.75
22513,2010-12,United Kingdom,5,6.846000000000001
22513,2011-01,United Kingdom,3,7.46
22513,2011-02,United Kingdom,11,5.09909090909091
22513,2011-03,United Kingdom,13,4.320769230769231
22513,2011-05,United Kingdom,1,3.75
22513,2011-06,United Kingdom,6,3.75
22513,2011-07,United Kingdom,1,3.75
22513,2011-08,United Kingdom,10,4.863
22513,2011-09,United Kingdom,9,4.986666666666667
22513,2011-10,United Kingdom,13,5.747692307692308
22513,2011-11,United Kingdom,11,4.761818181818182
22513,2011-12,United Kingdom,58,1.365
22514,2011-01,Australia,36,1.8500000000000003
22514,2011-05,EIRE,12,2.1
22514,2011-02,France,6,2.1
22514,2011-04,France,6,2.1
22514,2011-05,France,6,2.1
22514,2011-01,Italy,6,2.1
22514,2010-12,United Kingdom,18,2.2172222222222224
22514,2011-01,United Kingdom,9,2.1
22514,2011-02,United Kingdom,22,2.1
22514,2011-03,United Kingdom,23,2.1882608695652177
22514,2011-04,United Kingdom,34,2.1
22514,2011-05,United Kingdom,47,2.143191489361702
22514,2011-06,United Kingdom,14,2.535
22514,2011-07,United Kingdom,16,2.226875
22514,2011-08,United Kingdom,4,3.6225
22514,2011-09,United Kingdom,3,2.1
22514,2011-10,United Kingdom,4,2.1
22514,2011-11,United Kingdom,23,3.4239130434782608
22514,2011-12,United Kingdom,14,4.13
22515,2011-01,Australia,36,1.8500000000000003
22515,2011-05,EIRE,6,2.1
22515,2011-02,France,6,2.1
22515,2011-04,France,6,2.1
22515,2011-05,France,6,2.1
22515,2011-01,Italy,6,2.1
22515,2010-12,United Kingdom,18,2.8033333333333332
22515,2011-01,United Kingdom,9,2.1
22515,2011-02,United Kingdom,24,2.1
22515,2011-03,United Kingdom,16,2.226875
22515,2011-04,United Kingdom,40,2.25225
22515,2011-05,United Kingdom,39,2.152051282051282
22515,2011-06,United Kingdom,7,2.1
22515,2011-07,United Kingdom,13,2.1000000000000005
22515,2011-08,United Kingdom,1,4.13
22515,2011-09,United Kingdom,4,2.6075
22515,2011-10,United Kingdom,6,2.438333333333333
22515,2011-11,United Kingdom,18,3.566111111111111
22515,2011-12,United Kingdom,5,2.912
22516,2011-01,Australia,36,1.8500000000000003
22516,2011-05,EIRE,12,2.1
22516,2011-02,France,6,2.1
22516,2011-04,France,6,2.1
22516,2011-05,France,6,2.1
22516,2011-01,Germany,1,2.1
22516,2011-01,Italy,6,2.1
22516,2010-12,United Kingdom,10,2.733
22516,2011-01,United Kingdom,8,2.1
22516,2011-02,United Kingdom,6,2.1
22516,2011-03,United Kingdom,20,2.2015000000000002
22516,2011-04,United Kingdom,13,2.1
22516,2011-05,United Kingdom,32,2.2903125
22516,2011-06,United Kingdom,8,2.3537500000000002
22516,2011-07,United Kingdom,4,3.115
22516,2011-08,United Kingdom,6,2.1
22516,2011-11,United Kingdom,15,3.8593333333333333
22516,2011-12,United Kingdom,12,4.13
22517,2011-01,Australia,36,1.8500000000000003
22517,2011-05,EIRE,6,2.1
22517,2011-02,France,6,2.1
22517,2011-04,France,6,2.1
22517,2011-05,France,6,2.1
22517,2011-01,Italy,6,2.1
22517,2010-12,United Kingdom,8,2.6275000000000004
22517,2011-01,United Kingdom,6,2.1
22517,2011-02,United Kingdom,12,2.1
22517,2011-03,United Kingdom,28,2.245
22517,2011-04,United Kingdom,16,2.1
22517,2011-05,United Kingdom,23,2.1882608695652177
22517,2011-06,United Kingdom,7,2.1
22517,2011-07,United Kingdom,6,2.438333333333333
22517,2011-08,United Kingdom,7,2.1
22517,2011-09,United Kingdom,5,2.5060000000000002
22517,2011-10,United Kingdom,3,2.776666666666667
22517,2011-11,United Kingdom,13,3.1930769230769234
22517,2011-12,United Kingdom,6,3.4533333333333336
22518,2011-01,Australia,36,1.8500000000000003
22518,2011-03,Denmark,36,1.8500000000000003
22518,2011-02,France,6,2.1
22518,2011-04,France,6,2.1
22518,2011-01,Italy,6,2.1
22518,2010-12,United Kingdom,21,2.6023809523809525
22518,2011-01,United Kingdom,26,2.4123076923076927
22518,2011-02,United Kingdom,84,2.137857142857143
22518,2011-03,United Kingdom,33,2.5921212121212123
22518,2011-04,United Kingdom,79,2.011772151898734
22518,2011-05,United Kingdom,30,2.3706666666666667
22519,2011-01,Australia,36,1.8500000000000003
22519,2011-03,Denmark,36,1.8500000000000003
22519,2011-02,France,6,2.1
22519,2011-04,France,6,2.1
22519,2011-01,Italy,6,2.1
22519,2010-12,United Kingdom,26,2.5869230769230773
22519,2011-01,United Kingdom,20,2.1
22519,2011-02,United Kingdom,82,2.039756097560976
22519,2011-03,United Kingdom,28,2.39
22519,2011-04,United Kingdom,76,2.0617105263157898
22519,2011-05,United Kingdom,55,2.3214545454545457
22519,2011-06,United Kingdom,34,3.1747058823529413
22520,2011-03,Cyprus,12,0.85
22520,2011-04,EIRE,12,0.85
22520,2011-05,EIRE,24,0.85
22520,2011-02,France,36,0.85
22520,2011-03,Germany,12,0.85
22520,2011-01,Italy,12,0.85
22520,2010-12,United Kingdom,3,1.1199999999999999
22520,2011-01,United Kingdom,70,0.85
22520,2011-02,United Kingdom,106,0.9088679245283018
22520,2011-03,United Kingdom,135,0.8673333333333333
22520,2011-04,United Kingdom,189,0.8541269841269841
22520,2011-05,United Kingdom,108,0.8572222222222222
22521,2011-03,Cyprus,12,0.85
22521,2011-04,EIRE,12,0.85
22521,2011-02,France,36,0.85
22521,2011-03,Germany,12,0.85
22521,2011-01,Italy,12,0.85
22521,2010-12,United Kingdom,4,1.255
22521,2011-01,United Kingdom,69,0.85
22521,2011-02,United Kingdom,114,0.8568421052631578
22521,2011-03,United Kingdom,134,0.8791044776119403
22521,2011-04,United Kingdom,209,0.8574641148325358
22521,2011-05,United Kingdom,4,0.85
22522,2011-01,Australia,192,0.7200000000000001
22522,2011-03,Cyprus,12,0.85
22522,2011-05,EIRE,24,0.85
22522,2011-02,France,24,0.85
22522,2011-01,Italy,12,0.85
22522,2010-12,United Kingdom,15,0.9039999999999999
22522,2011-01,United Kingdom,60,0.8759999999999999
22522,2011-02,United Kingdom,83,0.8593975903614458
22522,2011-03,United Kingdom,73,0.8606849315068493
22522,2011-04,United Kingdom,154,0.8500000000000001
22522,2011-05,United Kingdom,137,0.8613868613138685
22522,2011-06,United Kingdom,53,0.8794339622641509
22522,2011-07,United Kingdom,17,0.85
22522,2011-08,United Kingdom,18,0.85
22522,2011-09,United Kingdom,5,0.85
22522,2011-10,United Kingdom,34,0.85
22522,2011-11,United Kingdom,18,0.85
22522,2011-12,United Kingdom,1,0.85
22523,2011-01,Australia,96,0.85
22523,2011-03,Cyprus,12,0.85
22523,2011-05,EIRE,12,0.85
22523,2011-02,France,24,0.85
22523,2011-01,Italy,12,0.85
22523,2010-12,United Kingdom,15,0.9039999999999999
22523,2011-01,United Kingdom,57,0.85
22523,2011-02,United Kingdom,118,0.8566101694915252
22523,2011-03,United Kingdom,84,0.8685714285714285
22523,2011-04,United Kingdom,128,0.85609375
22523,2011-05,United Kingdom,131,0.8559541984732824
22523,2011-06,United Kingdom,48,0.85
22523,2011-07,United Kingdom,28,0.8499999999999999
22523,2011-08,United Kingdom,18,0.85
22523,2011-09,United Kingdom,5,0.85
22523,2011-10,United Kingdom,37,0.871081081081081
22523,2011-11,United Kingdom,27,1.2255555555555555
22523,2011-12,United Kingdom,13,0.9099999999999999
22524,2011-01,Australia,100,1.06
22524,2011-03,Cyprus,10,1.25
22524,2011-05,EIRE,42,1.25
22524,2011-02,France,10,1.25
22524,2011-04,France,10,1.25
22524,2011-03,Germany,10,1.25
22524,2011-01,Italy,12,1.25
22524,2010-12,United Kingdom,27,1.4529629629629628
22524,2011-01,United Kingdom,47,1.25
22524,2011-02,United Kingdom,90,1.626111111111111
22524,2011-03,United Kingdom,111,1.7203603603603603
22524,2011-04,United Kingdom,89,1.341685393258427
22524,2011-05,United Kingdom,84,1.25
22525,2011-01,Australia,100,1.06
22525,2011-03,Cyprus,10,1.25
22525,2011-02,France,10,1.25
22525,2011-03,Germany,10,1.25
22525,2011-01,Italy,12,1.25
22525,2010-12,United Kingdom,39,1.9525641025641027
22525,2011-01,United Kingdom,45,1.25
22525,2011-02,United Kingdom,77,1.3609090909090908
22525,2011-03,United Kingdom,135,1.403925925925926
22525,2011-04,United Kingdom,51,1.25
22526,2011-05,EIRE,6,12.75
22526,2011-10,EIRE,1,12.75
22526,2011-02,France,3,12.75
22526,2011-09,France,1,12.75
22526,2011-10,RSA,2,12.75
22526,2010-12,United Kingdom,4,22.305
22526,2011-01,United Kingdom,6,12.75
22526,2011-02,United Kingdom,6,12.75
22526,2011-03,United Kingdom,22,12.323181818181816
22526,2011-04,United Kingdom,9,12.75
22526,2011-05,United Kingdom,21,13.331428571428573
22526,2011-06,United Kingdom,9,14.106666666666667
22526,2011-07,United Kingdom,10,12.75
22526,2011-08,United Kingdom,2,18.855
22526,2011-09,United Kingdom,5,15.192000000000002
22526,2011-10,United Kingdom,7,12.75
22526,2011-11,United Kingdom,7,14.494285714285715
22526,2011-12,United Kingdom,4,21.9075
22528,2010-12,United Kingdom,1,3.36
22529,2011-09,France,24,0.42
22529,2011-11,France,24,0.42
22529,2011-11,Germany,24,0.42
22529,2010-12,United Kingdom,49,0.40816326530612246
22529,2011-01,United Kingdom,2,0.84
22529,2011-02,United Kingdom,41,0.45999999999999996
22529,2011-03,United Kingdom,28,0.43464285714285716
22529,2011-04,United Kingdom,79,0.42
22529,2011-05,United Kingdom,25,0.42
22529,2011-06,United Kingdom,55,0.42000000000000004
22529,2011-07,United Kingdom,2,0.42
22529,2011-08,United Kingdom,72,0.42000000000000004
22529,2011-09,United Kingdom,9,0.42
22529,2011-10,United Kingdom,249,0.3770281124497992
22529,2011-11,United Kingdom,90,0.42
22529,2011-12,United Kingdom,54,0.42
22529,2011-09,Unspecified,2,0.42
22529,2011-11,Unspecified,24,0.42
22530,2011-07,Belgium,24,0.42
22530,2011-06,EIRE,24,0.42
22530,2011-08,EIRE,4,0.42
22530,2011-08,France,24,0.42
22530,2011-10,France,24,0.42
22530,2011-11,France,48,0.42
22530,2011-05,Germany,24,0.42
22530,2011-09,Germany,24,0.42
22530,2011-10,Germany,24,0.42
22530,2011-03,Netherlands,24,0.42
22530,2011-09,Netherlands,192,0.36000000000000004
22530,2011-11,Netherlands,192,0.36000000000000004
22530,2010-12,Norway,48,0.42
22530,2011-09,Norway,60,0.42
22530,2010-12,Sweden,192,0.42
22530,2011-01,Sweden,192,0.42
22530,2011-03,Sweden,192,0.42
22530,2011-10,Switzerland,24,0.42
22530,2010-12,United Kingdom,268,0.43432835820895527
22530,2011-01,United Kingdom,74,0.4317567567567568
22530,2011-02,United Kingdom,90,0.4518888888888889
22530,2011-03,United Kingdom,55,0.4274545454545455
22530,2011-04,United Kingdom,163,0.45018404907975457
22530,2011-05,United Kingdom,112,0.42544642857142856
22530,2011-06,United Kingdom,109,0.42752293577981654
22530,2011-07,United Kingdom,41,0.44999999999999996
22530,2011-08,United Kingdom,139,0.4158992805755396
22530,2011-09,United Kingdom,259,0.432046332046332
22530,2011-10,United Kingdom,403,0.4266004962779156
22530,2011-11,United Kingdom,504,0.41000000000000003
22530,2011-12,United Kingdom,76,0.42000000000000004
22530,2011-09,Unspecified,2,0.42
22531,2011-02,Belgium,24,0.42
22531,2011-03,Belgium,24,0.42
22531,2011-07,EIRE,24,0.42
22531,2011-11,EIRE,24,0.42
22531,2010-12,France,24,0.42
22531,2011-01,France,96,0.42
22531,2011-03,France,72,0.42
22531,2011-05,France,96,0.42
22531,2011-06,France,48,0.42
22531,2011-09,France,96,0.42
22531,2011-11,France,72,0.42
22531,2011-03,Germany,24,0.42
22531,2011-05,Germany,24,0.42
22531,2011-09,Germany,24,0.42
22531,2011-10,Germany,48,0.42
22531,2011-02,Japan,1,0.42
22531,2011-04,Japan,576,0.36
22531,2010-12,Norway,48,0.42
22531,2011-09,Sweden,24,0.42
22531,2011-07,Switzerland,24,0.42
22531,2011-08,Switzerland,24,0.42
22531,2010-12,United Kingdom,193,0.49352331606217614
22531,2011-01,United Kingdom,80,0.43587500000000007
22531,2011-02,United Kingdom,54,0.42
22531,2011-03,United Kingdom,139,0.4258992805755396
22531,2011-04,United Kingdom,85,0.4248235294117647
22531,2011-05,United Kingdom,317,0.42517350157728706
22531,2011-06,United Kingdom,113,0.4272566371681416
22531,2011-07,United Kingdom,153,0.425359477124183
22531,2011-08,United Kingdom,58,0.46948275862068967
22531,2011-09,United Kingdom,165,0.4224848484848485
22531,2011-10,United Kingdom,191,0.43717277486910994
22531,2011-11,United Kingdom,329,0.42000000000000004
22531,2011-12,United Kingdom,64,0.42000000000000004
22531,2011-09,Unspecified,2,0.42
22531,2011-11,Unspecified,24,0.42
22532,2011-08,EIRE,4,0.42
22532,2011-10,France,24,0.42
22532,2011-03,Germany,24,0.42
22532,2011-02,Japan,1,0.42
22532,2011-08,Switzerland,24,0.42
22532,2010-12,United Kingdom,65,0.43323076923076925
22532,2011-01,United Kingdom,2,0.42
22532,2011-02,United Kingdom,1,0.42
22532,2011-03,United Kingdom,1,0.42
22532,2011-04,United Kingdom,5,0.502
22532,2011-05,United Kingdom,2,0.42
22532,2011-06,United Kingdom,225,0.29200000000000004
22532,2011-07,United Kingdom,224,0.2950892857142858
22532,2011-08,United Kingdom,8,0.42000000000000004
22532,2011-09,United Kingdom,256,0.30750000000000005
22532,2011-10,United Kingdom,101,0.42811881188118817
22532,2011-11,United Kingdom,69,0.42
22532,2011-12,United Kingdom,34,0.42000000000000004
22532,2011-09,Unspecified,2,0.42
22533,2011-08,EIRE,4,0.42
22533,2010-12,Germany,24,0.42
22533,2011-03,Germany,24,0.42
22533,2011-02,Japan,1,0.42
22533,2011-04,Japan,576,0.36
22533,2010-12,United Kingdom,163,0.418159509202454
22533,2011-01,United Kingdom,33,0.4981818181818182
22533,2011-03,United Kingdom,80,0.6208750000000001
22533,2011-04,United Kingdom,30,0.42
22533,2011-05,United Kingdom,4,0.42
22533,2011-06,United Kingdom,275,0.31003636363636367
22533,2011-07,United Kingdom,195,0.2723076923076923
22533,2011-08,United Kingdom,1,0.42
22533,2011-09,United Kingdom,228,0.2936842105263158
22533,2011-10,United Kingdom,64,0.42
22533,2011-11,United Kingdom,72,0.42
22533,2011-12,United Kingdom,11,0.42
22533,2011-09,Unspecified,2,0.42
22534,2011-03,Belgium,24,0.42
22534,2011-07,Belgium,24,0.42
22534,2011-06,EIRE,192,0.36000000000000004
22534,2011-10,EIRE,24,0.42
22534,2011-05,France,24,0.42
22534,2011-08,France,24,0.42
22534,2011-10,France,24,0.42
22534,2011-11,France,72,0.42000000000000004
22534,2010-12,Germany,24,0.42
22534,2011-01,Germany,24,0.42
22534,2011-03,Germany,48,0.42
22534,2011-05,Germany,48,0.42
22534,2011-08,Germany,48,0.42
22534,2011-09,Germany,24,0.42
22534,2011-10,Germany,24,0.42
22534,2011-11,Germany,34,0.42000000000000004
22534,2011-02,Japan,1,0.42
22534,2011-04,Japan,576,0.36
22534,2011-03,Netherlands,24,0.42
22534,2011-09,Netherlands,192,0.36000000000000004
22534,2010-12,Norway,48,0.42
22534,2011-09,Norway,60,0.42
22534,2011-03,Switzerland,24,0.42
22534,2011-08,Switzerland,24,0.42
22534,2011-10,Switzerland,24,0.42
22534,2010-12,United Kingdom,300,0.4342
22534,2011-01,United Kingdom,172,0.42418604651162795
22534,2011-02,United Kingdom,74,0.4754054054054054
22534,2011-03,United Kingdom,101,0.4524752475247525
22534,2011-04,United Kingdom,191,0.4457591623036649
22534,2011-05,United Kingdom,200,0.45075000000000004
22534,2011-06,United Kingdom,304,0.3848026315789474
22534,2011-07,United Kingdom,114,0.43798245614035086
22534,2011-08,United Kingdom,74,0.4698648648648648
22534,2011-09,United Kingdom,347,0.47671469740634004
